Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Decade,Era,NA_Sales_Pct,EU_Sales_Pct,JP_Sales_Pct,Other_Sales_Pct,Success_Category,Multi_Region_Success
127,The Elder Scrolls V: Skyrim,PS,2011,Role-Playing,Bethesda Softworks,2.55,2.71,0.25,1.05,6.56,2010,2010s+,0.38871951219512196,0.413109756097561,0.038109756097560975,0.1600609756097561,Major Hit (5-10M),True
128,The Legend of Zelda,NES,1986,Action,Nintendo,3.74,0.93,1.69,0.14,6.51,1980,Pre-1990,0.5745007680491552,0.14285714285714288,0.25960061443932414,0.021505376344086023,Major Hit (5-10M),True
129,Assassin's Creed III,PS,2012,Action,Ubisoft,2.64,2.56,0.16,1.14,6.5,2010,2010s+,0.4061538461538462,0.39384615384615385,0.024615384615384615,0.17538461538461536,Major Hit (5-10M),True
130,Halo: Combat Evolved,XB,2001,Shooter,Microsoft Game Studios,4.98,1.3,0.08,0.07,6.43,2000,2000s,0.7744945567651634,0.2021772939346812,0.012441679626749611,0.010886469673405912,Major Hit (5-10M),True
131,Pokémon Emerald Version,GBA,2004,Role-Playing,Nintendo,2.57,1.58,2.06,0.21,6.41,2000,2000s,0.40093603744149764,0.24648985959438377,0.3213728549141966,0.0327613104524181,Major Hit (5-10M),True
132,Kingdom Hearts,PS,2002,Role-Playing,Sony Computer Entertainment,3.64,1.2,1.49,0.07,6.4,2000,2000s,0.56875,0.18749999999999997,0.23281249999999998,0.010937500000000001,Major Hit (5-10M),True
133,Pokémon Crystal Version,GB,2000,Role-Playing,Nintendo,2.55,1.56,1.29,0.99,6.39,2000,2000s,0.39906103286384975,0.24413145539906106,0.2018779342723005,0.15492957746478875,Major Hit (5-10M),True
134,Halo 3: ODST,X360,2009,Shooter,Microsoft Game Studios,4.34,1.35,0.06,0.61,6.36,2000,2000s,0.6823899371069182,0.21226415094339623,0.009433962264150943,0.09591194968553458,Major Hit (5-10M),True
135,Red Dead Redemption,X360,2010,Action,Take-Two Interactive,3.7,1.97,0.09,0.57,6.34,2010,2010s+,0.583596214511041,0.3107255520504732,0.014195583596214511,0.08990536277602523,Major Hit (5-10M),True
136,Super Mario Sunshine,GC,2002,Platform,Nintendo,4.01,1.26,0.87,0.17,6.31,2000,2000s,0.6354992076069731,0.19968304278922347,0.13787638668779714,0.026941362916006344,Major Hit (5-10M),True
137,Street Fighter II: The World Warrior,SNES,1992,Fighting,Capcom,2.47,0.83,2.87,0.12,6.3,1990,1990s,0.3920634920634921,0.13174603174603175,0.4555555555555556,0.019047619047619046,Major Hit (5-10M),True
138,World of Warcraft,PC,2004,Role-Playing,Activision,0.07,6.21,0.0,0.0,6.28,2000,2000s,0.011146496815286625,0.9888535031847133,0.0,0.0,Major Hit (5-10M),False
139,Driver,PS,1999,Action,GT Interactive,3.11,2.8,0.02,0.33,6.27,1990,1990s,0.4960127591706539,0.44657097288676234,0.0031897926634768745,0.052631578947368425,Major Hit (5-10M),True
140,Kinect Sports,X360,2010,Sports,Microsoft Game Studios,3.92,1.78,0.03,0.51,6.24,2010,2010s+,0.6282051282051282,0.28525641025641024,0.004807692307692307,0.08173076923076923,Major Hit (5-10M),True
141,Gears of War 3,X360,2011,Shooter,Microsoft Game Studios,4.05,1.62,0.07,0.49,6.24,2010,2010s+,0.6490384615384615,0.25961538461538464,0.011217948717948718,0.07852564102564102,Major Hit (5-10M),True
142,Gears of War,X360,2006,Shooter,Microsoft Game Studios,3.54,1.9,0.07,0.6,6.11,2000,2000s,0.5793780687397708,0.31096563011456624,0.011456628477905075,0.09819967266775777,Major Hit (5-10M),True
143,Metal Gear Solid 2: Sons of Liberty,PS,2001,Action,Konami Digital Entertainment,2.45,2.01,0.87,0.72,6.05,2000,2000s,0.40495867768595045,0.33223140495867765,0.143801652892562,0.11900826446280992,Major Hit (5-10M),True
144,Sonic the Hedgehog 2,GEN,1992,Platform,Sega,4.47,1.2,0.16,0.19,6.03,1990,1990s,0.7412935323383084,0.1990049751243781,0.026533996683250415,0.03150912106135987,Major Hit (5-10M),True
145,Metal Gear Solid 4: Guns of the Patriots,PS,2008,Action,Konami Digital Entertainment,2.63,1.74,0.83,0.83,6.03,2000,2000s,0.43615257048092865,0.2885572139303482,0.1376451077943615,0.1376451077943615,Major Hit (5-10M),True
146,Metal Gear Solid,PS,1998,Action,Konami Digital Entertainment,3.18,1.83,0.78,0.24,6.03,1990,1990s,0.527363184079602,0.3034825870646766,0.12935323383084577,0.03980099502487562,Major Hit (5-10M),True
147,The Last of Us,PS,2013,Action,Sony Computer Entertainment Europe,2.41,2.28,0.28,1.01,5.99,2010,2010s+,0.4023372287145242,0.3806343906510851,0.04674457429048414,0.1686143572621035,Major Hit (5-10M),True
148,Final Fantasy XII,PS,2006,Role-Playing,Square Enix,1.88,0.0,2.33,1.74,5.95,2000,2000s,0.31596638655462184,0.0,0.3915966386554622,0.292436974789916,Major Hit (5-10M),True
149,LittleBigPlanet,PS,2008,Platform,Sony Computer Entertainment,2.8,2.05,0.17,0.9,5.92,2000,2000s,0.47297297297297297,0.34628378378378377,0.028716216216216218,0.15202702702702703,Major Hit (5-10M),True
150,Dragon Quest IX: Sentinels of the Starry Skies,DS,2009,Role-Playing,Nintendo,0.66,0.69,4.35,0.15,5.84,2000,2000s,0.113013698630137,0.11815068493150685,0.7448630136986301,0.025684931506849314,Major Hit (5-10M),True
151,LEGO Star Wars: The Complete Saga,Wii,2007,Action,LucasArts,3.66,1.63,0.0,0.53,5.83,2000,2000s,0.6277873070325901,0.27958833619210977,0.0,0.09090909090909091,Major Hit (5-10M),True
152,Resident Evil 2,PS,1998,Action,Virgin Interactive,1.88,1.47,2.02,0.45,5.82,1990,1990s,0.32302405498281783,0.25257731958762886,0.3470790378006873,0.07731958762886598,Major Hit (5-10M),True
153,Tekken 2,PS,1996,Fighting,Sony Computer Entertainment,2.26,1.89,1.36,0.23,5.74,1990,1990s,0.3937282229965156,0.3292682926829268,0.23693379790940766,0.04006968641114982,Major Hit (5-10M),True
154,Cooking Mama,DS,2006,Simulation,505 Games,3.13,1.94,0.07,0.58,5.72,2000,2000s,0.5472027972027972,0.33916083916083917,0.01223776223776224,0.10139860139860139,Major Hit (5-10M),True
155,Destiny,PS,2014,Shooter,Activision,2.49,2.05,0.16,0.96,5.65,2010,2010s+,0.4407079646017699,0.3628318584070796,0.02831858407079646,0.16991150442477873,Major Hit (5-10M),True
156,Tetris,NES,1988,Puzzle,Nintendo,2.97,0.69,1.81,0.11,5.58,1980,Pre-1990,0.5322580645161291,0.12365591397849461,0.32437275985663083,0.01971326164874552,Major Hit (5-10M),True
157,Assassin's Creed II,PS,2009,Action,Ubisoft,2.54,1.95,0.21,0.87,5.57,2000,2000s,0.45601436265709155,0.35008976660682223,0.03770197486535009,0.15619389587073607,Major Hit (5-10M),True
158,Super Smash Bros.,N64,1999,Fighting,Nintendo,2.95,0.6,1.97,0.04,5.55,1990,1990s,0.5315315315315315,0.10810810810810811,0.35495495495495494,0.007207207207207207,Major Hit (5-10M),True
159,Assassin's Creed,X360,2007,Adventure,Ubisoft,3.28,1.65,0.07,0.55,5.55,2000,2000s,0.590990990990991,0.2972972972972973,0.012612612612612614,0.09909909909909911,Major Hit (5-10M),True
160,Batman: Arkham City,PS,2011,Action,Warner Bros. Interactive Entertainment,2.7,1.91,0.11,0.8,5.53,2010,2010s+,0.488245931283906,0.34538878842676307,0.019891500904159132,0.14466546112115733,Major Hit (5-10M),True
161,Forza Motorsport 3,X360,2009,Racing,Microsoft Game Studios,2.99,1.92,0.1,0.51,5.51,2000,2000s,0.5426497277676952,0.3484573502722323,0.018148820326678767,0.09255898366606172,Major Hit (5-10M),True
162,Monster Hunter Freedom Unite,PS,2008,Role-Playing,Capcom,0.47,0.57,4.13,0.34,5.5,2000,2000s,0.08545454545454545,0.10363636363636362,0.7509090909090909,0.06181818181818182,Major Hit (5-10M),True
163,Super Mario Advance,GBA,2001,Platform,Nintendo,3.14,1.24,0.91,0.2,5.49,2000,2000s,0.5719489981785064,0.22586520947176683,0.1657559198542805,0.03642987249544627,Major Hit (5-10M),True
164,Mario Kart: Super Circuit,GBA,2001,Racing,Nintendo,2.62,1.64,0.99,0.23,5.47,2000,2000s,0.47897623400365635,0.29981718464351004,0.18098720292504572,0.04204753199268739,Major Hit (5-10M),True
165,Super Mario World,GBA,2001,Platform,Nintendo,3.21,1.11,0.95,0.2,5.46,2000,2000s,0.5879120879120879,0.20329670329670332,0.17399267399267399,0.03663003663003663,Major Hit (5-10M),True
166,Pokemon Stadium,N64,1999,Strategy,Nintendo,3.18,1.24,0.94,0.09,5.45,1990,1990s,0.5834862385321101,0.2275229357798165,0.17247706422018347,0.016513761467889906,Major Hit (5-10M),True
167,Call of Duty: World at War,PS,2008,Shooter,Activision,2.72,1.87,0.0,0.84,5.43,2000,2000s,0.5009208103130756,0.3443830570902395,0.0,0.15469613259668508,Major Hit (5-10M),True
168,Crash Bandicoot: The Wrath of Cortex,PS,2001,Platform,Universal Interactive,2.07,2.29,0.24,0.82,5.42,2000,2000s,0.38191881918819187,0.4225092250922509,0.04428044280442804,0.15129151291512916,Major Hit (5-10M),True
169,Minecraft,PS,2014,Misc,Sony Computer Entertainment,1.97,2.51,0.0,0.94,5.42,2010,2010s+,0.3634686346863469,0.4630996309963099,0.0,0.17343173431734316,Major Hit (5-10M),True
170,Final Fantasy XIII,PS,2009,Role-Playing,Square Enix,1.74,1.24,1.87,0.52,5.36,2000,2000s,0.3246268656716418,0.23134328358208953,0.34888059701492535,0.09701492537313433,Major Hit (5-10M),True
171,Dr. Mario,GB,1989,Puzzle,Nintendo,2.18,0.96,2.0,0.2,5.34,1980,Pre-1990,0.4082397003745319,0.1797752808988764,0.37453183520599254,0.03745318352059925,Major Hit (5-10M),True
172,Pokemon Pinball,GB,1999,Misc,Nintendo,3.02,1.12,1.01,0.16,5.31,1990,1990s,0.568738229755179,0.21092278719397367,0.19020715630885124,0.030131826741996236,Major Hit (5-10M),True
173,Assassin's Creed III,X360,2012,Action,Ubisoft,3.13,1.71,0.03,0.44,5.3,2010,2010s+,0.590566037735849,0.32264150943396225,0.005660377358490566,0.08301886792452831,Major Hit (5-10M),True
174,Final Fantasy IX,PS,2000,Role-Playing,SquareSoft,1.62,0.77,2.78,0.14,5.3,2000,2000s,0.3056603773584906,0.14528301886792452,0.5245283018867924,0.026415094339622646,Major Hit (5-10M),True
175,Final Fantasy X-2,PS,2003,Role-Playing,Electronic Arts,1.92,1.08,2.11,0.17,5.29,2000,2000s,0.36294896030245744,0.20415879017013233,0.3988657844990548,0.03213610586011342,Major Hit (5-10M),True
176,Donkey Kong 64,N64,1999,Platform,Nintendo,3.33,0.79,1.09,0.06,5.27,1990,1990s,0.6318785578747629,0.14990512333965847,0.20683111954459207,0.011385199240986717,Major Hit (5-10M),True
177,Assassin's Creed II,X360,2009,Action,Ubisoft,3.1,1.56,0.08,0.51,5.27,2000,2000s,0.5882352941176471,0.2960151802656547,0.015180265654648958,0.09677419354838711,Major Hit (5-10M),True
178,Professor Layton and the Curious Village,DS,2007,Puzzle,Nintendo,1.22,2.48,1.03,0.52,5.26,2000,2000s,0.23193916349809887,0.47148288973384034,0.1958174904942966,0.09885931558935362,Major Hit (5-10M),True
179,Tomb Raider II,PS,1997,Action,Eidos Interactive,2.3,2.46,0.2,0.28,5.24,1990,1990s,0.4389312977099236,0.4694656488549618,0.03816793893129771,0.0534351145038168,Major Hit (5-10M),True
181,Dragon Quest VIII: Journey of the Cursed King,PS,2004,Role-Playing,Square Enix,0.65,0.75,3.61,0.2,5.21,2000,2000s,0.12476007677543187,0.14395393474088292,0.6928982725527831,0.038387715930902115,Major Hit (5-10M),True
182,Diablo III,PC,2012,Role-Playing,Activision,2.43,2.15,0.0,0.62,5.2,2010,2010s+,0.4673076923076923,0.41346153846153844,0.0,0.11923076923076922,Major Hit (5-10M),True
183,Super Mario Bros. 3,GBA,2003,Platform,Nintendo,2.93,1.25,0.83,0.2,5.2,2000,2000s,0.5634615384615385,0.24038461538461536,0.1596153846153846,0.038461538461538464,Major Hit (5-10M),True
184,New Super Mario Bros. U,WiiU,2012,Platform,Nintendo,2.32,1.3,1.27,0.31,5.19,2010,2010s+,0.4470134874759152,0.2504816955684008,0.2447013487475915,0.059730250481695564,Major Hit (5-10M),True
185,Super Mario Land 3: Wario Land,GB,1994,Platform,Nintendo,2.49,0.98,1.57,0.15,5.19,1990,1990s,0.4797687861271676,0.1888246628131021,0.302504816955684,0.02890173410404624,Major Hit (5-10M),True
186,FIFA Soccer 13,X360,2012,Action,Electronic Arts,1.08,3.48,0.03,0.58,5.18,2010,2010s+,0.20849420849420852,0.6718146718146718,0.005791505791505791,0.11196911196911197,Major Hit (5-10M),True
187,The Legend of Zelda: Phantom Hourglass,DS,2007,Action,Nintendo,1.9,1.83,0.95,0.49,5.17,2000,2000s,0.36750483558994196,0.3539651837524178,0.18375241779497098,0.09477756286266925,Major Hit (5-10M),True
188,Donkey Kong Country 2: Diddy's Kong Quest,SNES,1995,Platform,Nintendo,2.1,0.74,2.2,0.11,5.15,1990,1990s,0.4077669902912621,0.1436893203883495,0.4271844660194175,0.021359223300970873,Major Hit (5-10M),True
189,Tomodachi Life,3DS,2013,Simulation,Nintendo,0.96,2.02,1.89,0.28,5.15,2010,2010s+,0.18640776699029124,0.39223300970873787,0.3669902912621359,0.05436893203883495,Major Hit (5-10M),True
190,Mario & Sonic at the Olympic Games,DS,2008,Sports,Sega,1.64,2.48,0.44,0.58,5.14,2000,2000s,0.31906614785992216,0.48249027237354086,0.08560311284046693,0.11284046692607004,Major Hit (5-10M),True
191,Medal of Honor: Rising Sun,PS,2003,Shooter,Electronic Arts,1.98,2.23,0.13,0.8,5.13,2000,2000s,0.38596491228070173,0.43469785575048736,0.0253411306042885,0.15594541910331386,Major Hit (5-10M),True
192,Kirby's Dream Land,GB,1992,Platform,Nintendo,2.71,0.61,1.7,0.11,5.13,1990,1990s,0.5282651072124757,0.1189083820662768,0.3313840155945419,0.021442495126705655,Major Hit (5-10M),True
193,Fable III,X360,2010,Role-Playing,Microsoft Game Studios,3.59,1.11,0.05,0.38,5.13,2010,2010s+,0.6998050682261209,0.21637426900584797,0.009746588693957116,0.07407407407407407,Major Hit (5-10M),True
194,Call of Duty: Advanced Warfare,XOne,2014,Shooter,Activision,3.21,1.53,0.01,0.38,5.13,2010,2010s+,0.6257309941520468,0.29824561403508776,0.0019493177387914231,0.07407407407407407,Major Hit (5-10M),True
195,Microsoft Flight Simulator,PC,1996,Simulation,Microsoft Game Studios,3.22,1.69,0.0,0.2,5.12,1990,1990s,0.62890625,0.330078125,0.0,0.0390625,Major Hit (5-10M),True
196,Guitar Hero II,PS,2006,Misc,RedOctane,3.81,0.63,0.0,0.68,5.12,2000,2000s,0.744140625,0.123046875,0.0,0.1328125,Major Hit (5-10M),True
197,Resident Evil 5,PS,2009,Action,Capcom,1.96,1.43,1.08,0.65,5.11,2000,2000s,0.3835616438356164,0.27984344422700586,0.21135029354207435,0.12720156555772993,Major Hit (5-10M),True
198,Grand Theft Auto V,XOne,2014,Action,Take-Two Interactive,2.66,2.01,0.0,0.41,5.08,2010,2010s+,0.5236220472440946,0.39566929133858264,0.0,0.08070866141732283,Major Hit (5-10M),True
199,Grand Theft Auto: Vice City Stories,PS,2006,Action,Take-Two Interactive,1.7,2.02,0.16,1.21,5.08,2000,2000s,0.33464566929133854,0.39763779527559057,0.031496062992125984,0.23818897637795275,Major Hit (5-10M),True
200,FIFA Soccer 11,PS,2010,Sports,Electronic Arts,0.6,3.29,0.06,1.13,5.08,2010,2010s+,0.11811023622047244,0.6476377952755905,0.011811023622047244,0.22244094488188973,Major Hit (5-10M),True
201,Super Mario Bros.,GB,1999,Platform,Nintendo,3.4,1.3,0.15,0.22,5.07,1990,1990s,0.6706114398422091,0.2564102564102564,0.029585798816568046,0.04339250493096647,Major Hit (5-10M),True
202,Resident Evil,PS,1996,Action,Virgin Interactive,2.05,1.16,1.11,0.73,5.05,1990,1990s,0.4059405940594059,0.22970297029702968,0.21980198019801983,0.14455445544554454,Major Hit (5-10M),True
203,Tony Hawk's Pro Skater,PS,1999,Sports,Activision,3.42,1.38,0.02,0.2,5.02,1990,1990s,0.6812749003984064,0.2749003984063745,0.003984063745019921,0.03984063745019921,Major Hit (5-10M),True
204,Super Smash Bros. for Wii U and 3DS,WiiU,2014,Fighting,Nintendo,2.59,1.06,0.8,0.57,5.02,2010,2010s+,0.5159362549800797,0.2111553784860558,0.15936254980079684,0.11354581673306773,Major Hit (5-10M),True
205,Warzone 2100,PS,1999,Strategy,Eidos Interactive,2.79,1.89,0.0,0.33,5.01,1990,1990s,0.5568862275449102,0.3772455089820359,0.0,0.0658682634730539,Major Hit (5-10M),True
206,Spyro the Dragon,PS,1998,Platform,Sony Computer Entertainment,3.36,1.36,0.07,0.21,5.0,1990,1990s,0.6719999999999999,0.272,0.014000000000000002,0.041999999999999996,Major Hit (5-10M),True
207,Link's Crossbow Training,Wii,2007,Shooter,Nintendo,3.06,1.18,0.29,0.46,5.0,2000,2000s,0.612,0.236,0.057999999999999996,0.092,Major Hit (5-10M),True
208,Guitar Hero III: Legends of Rock,PS,2007,Misc,Activision,3.49,0.01,0.01,1.48,4.98,2000,2000s,0.7008032128514056,0.002008032128514056,0.002008032128514056,0.2971887550200803,Hit (1-5M),True
209,Fallout 3,X360,2008,Role-Playing,Bethesda Softworks,3.39,1.03,0.09,0.44,4.96,2000,2000s,0.6834677419354839,0.20766129032258066,0.01814516129032258,0.08870967741935484,Hit (1-5M),True
210,Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness,DS,2007,Role-Playing,Nintendo,1.85,1.2,1.54,0.37,4.96,2000,2000s,0.37298387096774194,0.24193548387096772,0.31048387096774194,0.07459677419354839,Hit (1-5M),True
211,Uncharted: Drake's Fortune,PS,2007,Action,Sony Computer Entertainment,2.31,1.73,0.12,0.78,4.94,2000,2000s,0.46761133603238864,0.35020242914979755,0.0242914979757085,0.15789473684210525,Hit (1-5M),True
212,Madden NFL 06,PS,2005,Sports,Electronic Arts,3.98,0.26,0.01,0.66,4.91,2000,2000s,0.8105906313645621,0.05295315682281059,0.002036659877800407,0.13441955193482688,Hit (1-5M),True
213,LEGO Star Wars: The Complete Saga,DS,2007,Action,LucasArts,2.89,1.54,0.0,0.46,4.9,2000,2000s,0.5897959183673469,0.3142857142857143,0.0,0.09387755102040816,Hit (1-5M),True
214,Diddy Kong Racing,N64,1997,Racing,Nintendo,2.91,0.99,0.89,0.1,4.88,1990,1990s,0.5963114754098361,0.2028688524590164,0.18237704918032788,0.020491803278688527,Hit (1-5M),True
215,Monster Hunter Freedom 3,PS,2010,Role-Playing,Capcom,0.0,0.0,4.87,0.0,4.87,2010,2010s+,0.0,0.0,1.0,0.0,Hit (1-5M),False
216,Dr. Mario,NES,1990,Puzzle,Nintendo,2.62,0.6,1.52,0.1,4.85,1990,1990s,0.5402061855670104,0.12371134020618557,0.31340206185567016,0.02061855670103093,Hit (1-5M),True
217,God of War III,PS,2010,Action,Sony Computer Entertainment,2.74,1.36,0.12,0.63,4.84,2010,2010s+,0.566115702479339,0.2809917355371901,0.024793388429752067,0.13016528925619836,Hit (1-5M),True
218,StarCraft II: Wings of Liberty,PC,2010,Strategy,Activision,2.56,1.68,0.0,0.59,4.83,2010,2010s+,0.5300207039337475,0.34782608695652173,0.0,0.12215320910973083,Hit (1-5M),True
219,Assassin's Creed,PS,2007,Adventure,Ubisoft,1.91,2.0,0.09,0.83,4.83,2000,2000s,0.39544513457556935,0.41407867494824013,0.018633540372670808,0.17184265010351965,Hit (1-5M),True
220,FIFA 15,PS,2014,Sports,Electronic Arts,0.57,3.14,0.04,1.07,4.82,2010,2010s+,0.11825726141078836,0.6514522821576764,0.008298755186721992,0.22199170124481327,Hit (1-5M),True
221,Crash Team Racing,PS,1999,Racing,Sony Computer Entertainment,2.57,1.57,0.44,0.21,4.79,1990,1990s,0.5365344467640918,0.3277661795407098,0.0918580375782881,0.043841336116910226,Hit (1-5M),True
222,FIFA 17,PS,2016,Sports,Electronic Arts,0.28,3.75,0.06,0.69,4.77,2010,2010s+,0.05870020964360588,0.7861635220125787,0.012578616352201259,0.14465408805031446,Hit (1-5M),True
223,Batman: Arkham City,X360,2011,Action,Warner Bros. Interactive Entertainment,2.99,1.31,0.04,0.41,4.76,2010,2010s+,0.6281512605042018,0.27521008403361347,0.008403361344537816,0.0861344537815126,Hit (1-5M),True
224,Driver 2,PS,2000,Action,Atari,2.36,2.1,0.02,0.25,4.73,2000,2000s,0.49894291754756864,0.4439746300211416,0.004228329809725158,0.05285412262156448,Hit (1-5M),True
225,The Simpsons: Hit & Run,PS,2003,Racing,Vivendi Games,1.73,2.19,0.0,0.79,4.7,2000,2000s,0.3680851063829787,0.4659574468085106,0.0,0.16808510638297872,Hit (1-5M),True
226,Tony Hawk's Pro Skater 2,PS,2000,Sports,Activision,3.05,1.41,0.02,0.2,4.68,2000,2000s,0.6517094017094017,0.30128205128205127,0.004273504273504274,0.04273504273504274,Hit (1-5M),True
227,Animal Crossing: City Folk,Wii,2008,Simulation,Nintendo,1.87,1.12,1.32,0.37,4.68,2000,2000s,0.3995726495726496,0.23931623931623935,0.2820512820512821,0.07905982905982907,Hit (1-5M),True
228,The Lord of the Rings: The Two Towers,PS,2002,Action,Electronic Arts,1.94,1.95,0.08,0.7,4.67,2000,2000s,0.4154175588865096,0.41755888650963596,0.017130620985010708,0.14989293361884368,Hit (1-5M),True
229,Forza Motorsport 4,X360,2011,Racing,Microsoft Game Studios,2.08,2.04,0.06,0.47,4.64,2010,2010s+,0.4482758620689656,0.43965517241379315,0.01293103448275862,0.10129310344827587,Hit (1-5M),True
230,Tomb Raider,PS,1996,Action,Eidos Interactive,2.29,1.97,0.13,0.24,4.63,1990,1990s,0.4946004319654428,0.42548596112311016,0.028077753779697626,0.05183585313174946,Hit (1-5M),True
231,Guitar Hero III: Legends of Rock,Wii,2007,Misc,Activision,3.06,1.12,0.0,0.44,4.62,2000,2000s,0.6623376623376623,0.24242424242424243,0.0,0.09523809523809523,Hit (1-5M),True
232,The Legend of Zelda: A Link to the Past,SNES,1991,Action,Nintendo,2.42,0.91,1.15,0.13,4.61,1990,1990s,0.5249457700650759,0.19739696312364424,0.24945770065075917,0.028199566160520606,Hit (1-5M),True
233,The Legend of Zelda: The Wind Waker,GC,2002,Action,Nintendo,2.6,0.99,0.89,0.13,4.6,2000,2000s,0.5652173913043479,0.21521739130434783,0.19347826086956524,0.028260869565217395,Hit (1-5M),True
234,Mario & Sonic at the Olympic Winter Games,Wii,2009,Sports,Sega,1.89,1.99,0.22,0.48,4.58,2000,2000s,0.41266375545851525,0.4344978165938865,0.048034934497816595,0.10480349344978165,Hit (1-5M),True
235,Luigi's Mansion: Dark Moon,3DS,2013,Action,Nintendo,1.78,1.39,1.1,0.3,4.58,2010,2010s+,0.388646288209607,0.3034934497816594,0.24017467248908297,0.06550218340611354,Hit (1-5M),True
